group,label,representation,month,year,part,region,rms_wind_m_s,rms_geostrophic_m_s,rms_residual_m_s,residual_over_wind_rms,mean_speed_m_s,max_speed_m_s,strong_direction_abs_mean_deg,direction_area_fraction,valid_area_fraction
forecast,2026-01 native-mean decomposition,physical_native_mean_baseline,1,2026,total,focus,30.363297909489766,31.632299459020498,1.91849820980435,0.06318477707932843,29.762962737934284,37.69118777441733,1.828923935665784,0.9040934867253151,1.0
forecast,2026-01 native-mean decomposition,physical_native_mean_baseline,1,2026,climatology,review,22.7312972707376,24.297823879301042,1.8429347869120007,0.08107477391026174,20.043125737481535,37.71058126644694,1.6932006185691848,0.5340282685663454,1.0
forecast,2026-01 native-mean decomposition,physical_native_mean_baseline,1,2026,climatology,focus,30.53599083757599,32.48953590964139,2.176725141413169,0.0712839204396998,29.956257871271372,37.71058126644694,1.338993797325606,0.9129276400575144,1.0
forecast,2026-01 native-mean decomposition,physical_native_mean_baseline,1,2026,anomaly,review,0.7003674465192109,1.7627239240112453,1.5410525973100584,2.2003486954869307,0.6014579647856829,1.4698882910261233,,0.0,1.0
forecast,2026-01 native-mean decomposition,physical_native_mean_baseline,1,2026,anomaly,focus,0.6443465667556082,1.6190918781401014,1.309252205439398,2.03190685415102,0.5202585721589823,1.4278201830666053,,0.0,1.0
display_sensitivity,2026-01 quantized grid,quantized_display_input,1,2026,total,review,22.5856212323812,24.121924051384593,3.2504494409412694,0.14391676046887175,19.966770934825778,38.01315561749642,3.529591224391282,0.5355251459079292,1.0
display_sensitivity,2026-01 quantized grid,quantized_display_input,1,2026,total,focus,30.373185303827572,31.71097410411919,2.9477062643729584,0.09704962567760365,29.768370791725495,38.01315561749642,3.04313291082235,0.905860317391755,1.0
display_sensitivity,2026-01 quantized grid,quantized_display_input,1,2026,climatology,review,22.7312972707376,24.200295743706473,2.169449797303906,0.09543889077094941,20.043125737481535,37.71058126644694,1.866432048715158,0.5340282685663454,1.0
display_sensitivity,2026-01 quantized grid,quantized_display_input,1,2026,climatology,focus,30.53599083757599,31.90598831206731,1.8532368243548705,0.060690246935572636,29.956257871271372,37.71058126644694,1.531116837587034,0.9129276400575144,1.0
display_sensitivity,2026-01 quantized grid,quantized_display_input,1,2026,anomaly,review,0.81540799392112,2.4152601249053265,2.348954636052227,2.8807108264374675,0.7185380368086655,1.9932286988245083,,0.0,1.0
display_sensitivity,2026-01 quantized grid,quantized_display_input,1,2026,anomaly,focus,0.7582145477364264,2.278184276581464,2.213226103890747,2.9189971499466894,0.6562082322623016,1.9932286988245083,,0.0,1.0
forecast,2026-01 both variables L12,L12_fine,1,2026,total,review,22.540637978178342,24.01615969776354,2.06032510183056,0.09140491515036828,19.875666469746513,38.05919292462694,2.1095142568389194,0.5305343276928691,1.0
forecast,2026-01 both variables L12,L12_fine,1,2026,total,focus,30.32755847484904,31.632299410913138,1.836373722015377,0.06055132079090049,29.70538937105567,38.05919292462694,1.6274268416523956,0.9040934867253151,1.0
forecast,2026-01 both variables L12,L12_fine,1,2026,climatology,review,22.697684413356143,24.200295743706473,2.0326062273329835,0.08955125951689256,19.964936550268654,38.09074514087267,1.7661067612648982,0.5300573823850415,1.0
forecast,2026-01 both variables L12,L12_fine,1,2026,climatology,focus,30.5004428191247,31.90598831206731,1.8076188733994953,0.05926533211727876,29.898188512093373,38.09074514087267,1.3252295735688653,0.9173447167236141,1.0
forecast,2026-01 both variables L12,L12_fine,1,2026,anomaly,review,0.7003674520570135,0.7474569751398993,0.2956872294817261,0.4221887076752043,0.6014579791573162,1.4698886177070976,,0.0,1.0
forecast,2026-01 both variables L12,L12_fine,1,2026,anomaly,focus,0.6443465992216079,0.6886255888133483,0.2623197365510186,0.40710967803339004,0.5202586060955556,1.4278198634549182,,0.0,1.0
